track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,95.0,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,194088
5UaEBgRvUPFf5CEDhaTdp7,Mama Look at Me Now,Galantis,56.0,7sYMi1QPQnCL99k1VCaWTZ,Satisfied (feat. MAX) / Mama Look at Me Now,2018-07-13,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0.59,0.678,10.0,-5.48,1.0,0.0384,0.0259,2.2e-05,0.0707,0.4,126.061,178132
3OEF72iu0qSN75kiw0qP1o,Pure Gold,oomiee,1.0,03kKV2X9NVW2rT1PhPWSML,KEEN: Workout Vol. 1,2017-09-01,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0.64,0.857,4.0,-8.26,1.0,0.266,0.00164,0.557,0.336,0.645,128.058,147187
4zdQmfTLWgGd5mAX4MUIaX,Turning Up,ARASHI,67.0,7gjEsXMd3aQgwWCqDjvNsB,Turning Up,2019-11-03,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.769,0.817,1.0,-5.409,1.0,0.103,0.0225,1.03e-06,0.244,0.896,118.021,182633
0xTWI6HrzKHJ6LK11f8jGO,御伽の街,DAOKO,40.0,0LK0JPBmj0ngJKuYpT064p,御伽の街,2020-01-15,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.803,0.863,1.0,-4.939,1.0,0.0903,0.00947,0.0136,0.0823,0.467,112.986,203147
07uivRw9i8NFjQbxZQu6g7,ボイスメモ No. 5,CHANMINA,37.0,1GjMGhXUrUEbxXoKhTh33V,ボイスメモ No. 5,2020-01-17,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.736,0.666,8.0,-4.503,1.0,0.0417,0.0795,1.89e-05,0.332,0.22,109.958,163040
1QNoGbedAra3cbGcQAwBRQ,Now & Forever (feat. SONPUB & 向井太一),香取慎吾,38.0,4mO9wZ0nT0IU6IZqY1b0dg,20200101,2020-01-01,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.826,0.569,5.0,-7.18,1.0,0.0473,0.287,0.000491,0.0449,0.555,105.014,215140
34S5Vg3Jxqtjb3dosDWHpH,TOTSUKA feat. サイプレス上野,ASOBOiSM,23.0,0WBa29XvFEj9npEw2gLQwE,TOTSUKA feat. サイプレス上野,2020-01-17,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.836,0.588,7.0,-7.454,1.0,0.16,0.237,0.000913,0.0618,0.636,92.985,225412
3t5I7uoAOyRtzkAVaHgmfL,A-RA-SHI:Reborn,ARASHI,60.0,58OuXkuT2jvW2PHXRsDsKr,A-RA-SHI : Reborn,2019-12-20,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.718,0.8,9.0,-5.715,1.0,0.0587,0.00588,1.63e-05,0.337,0.266,117.98,205928
56FtGMGdOoONvc0XpP4Bm6,Night Ship,Yo-Sea,30.0,7i1rpVKpqYqBJ2OJtv8pHT,Night Ship,2020-01-15,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.847,0.512,10.0,-9.071,1.0,0.053,0.152,0.000478,0.0746,0.765,111.989,162827
7Bh4dzYrbYtXbbuvK8M8yE,New Shoes - feat.Shun Murakami,phai,21.0,7Mrelyrb3nTLEmxw3exXX9,New Shoes (feat.Shun Murakami),2020-01-15,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.716,0.463,9.0,-7.563,1.0,0.0337,0.693,0.000296,0.121,0.342,92.023,232832
1HDrG1CAVROV1BclXs400N,space shuttle,空音,36.0,6p4yL3eOsPilQNytFoKIIA,space shuttle,2019-11-20,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.711,0.934,11.0,-0.7,1.0,0.0588,0.0445,8.83e-06,0.0537,0.866,124.988,224333
5SubtShpNoLYiVG4oLSpOG,Made In JPN,DEAN FUJIOKA,36.0,1ZOtAZVCso82bDUjQmvUwH,Shelly,2019-12-11,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.621,0.614,6.0,-5.411,1.0,0.0539,0.0462,1.8e-06,0.0452,0.727,200.012,210134
5QOg6uut1ybakHajEfBL8K,All Over You,Boys Get Hurt,12.0,30jTmRcGjXt2XI7C7wZ1jS,All Over You,2019-12-23,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.705,0.55,2.0,-7.974,1.0,0.0381,0.0887,0.00485,0.0895,0.351,94.969,212211
7auKfEOsSVCeYHn2pOu6uY,Where Would You Go?,SkyLogic,16.0,6qBNkpelkx3832rO9uKxV5,Where Would You Go?,2019-12-14,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.62,0.775,7.0,-4.677,1.0,0.0271,0.0634,0.0501,0.0676,0.427,107.992,208333
64XUlDULbJtK6xDL4mEB0Q,Call My Name - Remix,YUTO,27.0,6hcjsNf35tn3TvlAwNPPDv,Call My Name (Remix),2019-10-26,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.834,0.823,8.0,-4.603,1.0,0.0716,0.09,0.000101,0.0561,0.872,128.006,166523
1RJPz4eFFP7N6VVKMYUS7O,ミズノナカヘ - Car TAX remix,yu-re:meu,16.0,03sSeRZnThaQK7SSsHhTSy,Unstable Unstoppable,2020-01-11,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.738,0.846,2.0,-5.929,1.0,0.0758,0.158,0.0353,0.0282,0.879,125.98,237071
0qnp1W6FnL9qoadgaQdsT8,PARADE,Miliyah,37.0,566EAKqr8SyzdbZaOpIzdY,PARADE,2019-10-26,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.679,0.637,8.0,-5.683,1.0,0.0427,0.0821,1.04e-06,0.158,0.228,105.026,244187
4EyjvMJ6llJ5stWDlwo8v6,Bitten By You,Monkey Majik,40.0,15fTuTLuGBLEjZCb35WZNQ,Bitten By You,2019-10-23,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.677,0.75,9.0,-5.824,1.0,0.033,0.14,0.000249,0.0363,0.967,114.958,242627
2KJPYFHskvDeuAZ1sbbBys,Nobody,Beverly,31.0,03VjZd6b2MZHJVCdBNmasF,INFINITY,2019-12-04,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.561,0.929,11.0,-1.687,1.0,0.0288,0.182,0.000776,0.245,0.898,190.05,213147
2U6RSyXFnDVNYoD9iUgi09,Bomb Bomb,KARD,66.0,61X9zu44fHnOjjqIYu05Rc,KARD 1st Digital Single ‘Bomb Bomb’,2019-03-27,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.76,0.842,6.0,-5.558,1.0,0.131,0.0677,0.000123,0.313,0.882,102.987,163509
1S6zXoXhfalX2ETKo337Md,YES or YES,TWICE,7.0,38QQgShZFuEAJJw1A6hz3x,YES or YES,2018-11-05,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.702,0.913,11.0,-2.977,1.0,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,237685
5gA9Xn8oPts2aewPgxVkPD,Heroine,SUNMI,62.0,4lWDPUQmrZPyO9T9pWfZc2,Heroine,2018-01-18,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.673,0.782,7.0,-3.911,1.0,0.0404,0.0582,1.4e-06,0.391,0.609,121.991,195000
3NxuezMdSLgt4OwHzBoUhL,Way Back Home,SHAUN,66.0,1NgwpxtZFd1x4DbC74V9bO,Take,2018-06-27,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.745,0.739,10.0,-4.591,1.0,0.0327,0.405,0.000183,0.127,0.556,99.913,214137
0dSE54vYYvRNWzVTxE2xTL,Me & You,EXID,61.0,6Epnn9sgvvUrHdEf7JKjQb,WE,2019-05-15,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.709,0.911,7.0,-2.611,1.0,0.0593,0.0572,4.73e-06,0.0732,0.779,106.972,203507
381g0b6QZxC13SzA2HRMIc,Power Up,Red Velvet,65.0,5zWa1ZEUBctbKqvwXbFawo,Summer Magic - Summer Mini Album,2018-08-06,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.732,0.934,8.0,-4.618,1.0,0.144,0.0774,0.00745,0.306,0.898,159.998,202040
0dHWWPN5XGWotUnM57QQZK,Not That Type,gugudan,54.0,1eztr3rLc24EvhtvIdRjkl,Act.5 New Action,2018-11-06,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.729,0.926,7.0,-2.129,1.0,0.108,0.0796,9.14e-06,0.152,0.743,110.05,191994
3eOrrreH5zbp4xpfiFqy2D,SHA LA LA,PENTAGON,56.0,6kK0jSVRfNCJ1Ya0mwT6bl,Genie:us,2019-03-27,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.675,0.935,7.0,-2.335,1.0,0.0627,0.0019,1.31e-06,0.341,0.451,126.083,194904
4tYLk5axtAxynbehhU4uJn,SUNDAY,FANATICS,42.0,3MtR8BHU3OYHYBCPTnCXXh,THE SIX,2019-08-06,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.737,0.793,7.0,-3.116,1.0,0.0369,0.385,2.05e-05,0.325,0.562,120.037,210018
1ZtG48NtqQdyN1AnXiiYL0,Break the Distance,ELYAZ,30.0,316BuofZWIbWwMGqSBODx0,Break the Distance,2018-07-06,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.602,0.697,9.0,-6.766,1.0,0.0289,0.0533,0.000159,0.129,0.395,127.992,230039
4sh506lJZac1T4o4NqtIuS,Like I Love You,Lost Frequencies,58.0,56mP4ipdgYC7y4CJnHC0Vl,Like I Love You,2018-09-14,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.863,0.588,1.0,-7.141,1.0,0.0847,0.142,3.42e-05,0.457,0.751,117.911,190174
50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,The Chainsmokers,56.0,4uRfYhBBaSX8N3amojmMBE,Something Just Like This (Remix Pack),2017-04-28,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.672,0.73,2.0,-5.99,1.0,0.0472,0.24,0.000417,0.122,0.568,120.008,252933
6iC7vapdKp0XlKhxOkp8QJ,BOOM,Tiësto,70.0,47wyCwrChF50ZTFNOuWx99,BOOM,2018-01-26,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.886,0.84,2.0,-3.386,1.0,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Coldplay,78.0,2G4AUqfwxcV1UdQjm2ouYr,Ghost Stories,2014-05-19,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.551,0.636,6.0,-7.125,1.0,0.0281,0.00713,0.00203,0.217,0.153,124.996,268467
15BlympuVSfZFROojEMY2M,Don't Let Me Down - Illenium Remix,The Chainsmokers,64.0,5yhNY3zM1Vx1oaL3GYTWIZ,Don't Let Me Down (Remixes),2016-05-27,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.428,0.656,11.0,-3.712,1.0,0.075,0.0751,0.181,0.15,0.355,79.648,218933
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,80.0,0JcW7yCW3Qj8uMfzO2lUDb,Happy Now,2018-07-18,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.503,0.741,4.0,-5.128,1.0,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030
2AVredtzre1KADDXWoGd4I,Like I Love You,Lost Frequencies,48.0,7htfr0EH8B4ZPSbkIErTVH,Like I Love You,2018-09-14,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.862,0.583,1.0,-7.181,1.0,0.0829,0.133,3.05e-05,0.477,0.777,117.927,190673
5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,Armin van Buuren,65.0,5ZsK5SUsZilbAJ4B0vRVxF,Intense,2013-05-03,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.552,0.831,8.0,-5.217,1.0,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360
1YDJ2f1JuKzYWZpRYiBYHu,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,44.0,4fWOVzenXaEAEpEb8mMR2U,If I Lose Myself (Alesso vs OneRepublic),2013-01-01,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.518,0.783,2.0,-4.88,1.0,0.0406,0.215,9.53e-06,0.14,0.152,125.985,214067
2BVVmJQZv4fOPWavI9mkIj,Broken Arrows,Avicii,10.0,5ttIIMPWCp2bvwsdAPcEXC,Stories,2015-10-02,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.634,0.674,7.0,-7.145,1.0,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760
3P7qStX3ECFOLfjrXuLzbc,Something New,Axwell /\ Ingrosso,4.0,3lhqigNRLd5xdnFDF6gJg3,Something New,2015-01-20,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.568,0.86,11.0,-3.846,1.0,0.0342,0.0189,0.000484,0.119,0.394,129.924,247160
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,88.0,3GqSdhWjmMypMwPLtzoFYs,Roses (Imanbek Remix),2019-10-09,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.77,0.724,8.0,-5.484,1.0,0.0495,0.0167,0.0105,0.353,0.898,121.974,176840
1mzARUs2kMMxcKh1ome5aX,Safety (feat. DJ Snake),GASHI,63.0,1uezDIjS9R7NxGNy2wGlUS,Safety (feat. DJ Snake),2019-08-28,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.755,0.828,1.0,-4.443,1.0,0.0356,0.0271,0.0291,0.0799,0.729,109.011,177781
06mg22JLouk02orwxz0UfD,Mr Todd Terry,Riton,50.0,3BltvvE3Kp6AX3Otr6SQgU,Mr Todd Terry,2019-12-13,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.81,0.847,10.0,-4.759,1.0,0.0557,0.0181,0.738,0.0609,0.63,120.004,167306
3UIGE2FXaUUcYWA31Og0XO,Summer Fade (feat. Anna of the North),Snakehips,64.0,5bB44dDIsNlLs2vRUMsrWd,Summer Fade (feat. Anna of the North),2019-08-28,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.618,0.657,10.0,-5.176,1.0,0.0594,0.00378,0.0179,0.223,0.457,179.913,204711
0SDgPPSjRPdGD3hyrCTG2S,Don't Worry Bout Me - Alle Farben Remix,Zara Larsson,48.0,3oEW0zWluwima7PXrGi8aF,Don't Worry Bout Me (Remixes),2019-05-03,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.629,0.727,5.0,-7.117,1.0,0.264,0.0447,5.29e-06,0.178,0.355,124.938,171914
5yzzy7Hevww3RDntQM5mG1,Do It Again,Steve Aoki,5.0,6acTY4Yc5cTTrhN6IHD6vf,Do It Again,2019-04-19,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.701,0.95,9.0,-3.026,1.0,0.0675,0.119,0.00355,0.221,0.477,124.002,176129
1TVEPho7uQub2pMJyzO8JD,No New Friends - Dombresky Remix,Sia,55.0,32xFYr17qgtcvVsDqVZHf7,No New Friends (Remixes),2019-05-16,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.852,0.833,9.0,-4.535,1.0,0.0657,0.0264,0.812,0.0953,0.553,125.009,246720
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,87.0,1V9oE8bVilClrk5naqyyvL,Dancing With A Stranger (with Normani),2019-01-11,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.741,0.52,8.0,-7.513,1.0,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030
2Fap2zMMINCLylSCSGQLEa,Say You'll Be There,Campsite Dream,40.0,6C9yPDGpWDwXvoyeAQXUhG,Say You'll Be There,2019-01-18,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.683,0.598,2.0,-7.835,1.0,0.0323,0.21,0.000147,0.124,0.468,109.999,169500
7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,76.0,7cVXH4slEYzGjDh498OFyL,Me 4 U,2015-10-16,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.782,0.685,4.0,-6.237,1.0,0.0309,0.166,1.18e-05,0.16,0.603,118.016,180566
6LCrqs85q61pfZCXYvW63B,Praise You - Purple Disco Machine Remix,Fatboy Slim,62.0,0Zw6ZJaKDTfbDG8jVj8IC3,Praise You (Purple Disco Machine Remix),2018-11-02,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.813,0.781,1.0,-5.764,1.0,0.0341,0.048,0.284,0.0577,0.811,120.99,230163
0M0FvSNRZmDz0Z769rewlI,Fire In My Soul,Oliver Heldens,70.0,06TsYXlEgyZa8Z8DkguJy5,Fire In My Soul,2018-10-26,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.592,0.977,6.0,-3.389,1.0,0.312,0.206,0.000103,0.0703,0.496,126.178,175254
16q3ZjCy9TFLKReke8ul1I,We Don't Talk,Wiktoria,42.0,5mWxRqWzQoUIqUwYFbs7k3,We Don't Talk,2020-01-17,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.807,0.625,6.0,-6.817,1.0,0.0428,0.0327,1.93e-05,0.0745,0.494,104.011,178768
4UuGBDjt8gLXsANZqZxMBz,Love You Better,John De Sohn,67.0,6eYxEOCIiUy763yQwd9Glm,Love You Better,2019-11-15,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.733,0.786,11.0,-7.494,1.0,0.0422,0.0931,0.0013,0.1,0.786,102.999,170893
2wuDt464E6oTVNHq48fEVP,So It Goes,Caj Morgan,41.0,1SI5H6ma3o0YmKj2zFykMK,So It Goes,2019-12-27,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.63,0.739,2.0,-4.266,1.0,0.0335,0.146,3.22e-05,0.116,0.761,128.028,165938
7dkhaBy2KuMGR9SDtUyXZ1,Photograph,Ljung,45.0,3heObVYitQ7SxazBsAIUuF,Photograph,2019-12-06,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.735,0.567,4.0,-8.211,1.0,0.0382,0.285,6.31e-05,0.145,0.494,107.983,212440
3JmyDWiGoQ37jZlU7tU9Pu,Faded,John De Sohn,54.0,7hbJvHvSUMfXoALTNkNd7z,Made For You,2019-11-29,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.561,0.859,4.0,-7.556,1.0,0.0515,0.0145,0.000933,0.065,0.554,150.03,158453
1O7LD3kX8b75oLmHdCvGRb,I Don't Know,Ericé,47.0,1rfUwzULy9A6KPJPAMRW8G,I Don't Know,2019-11-29,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.699,0.872,6.0,-4.218,1.0,0.0568,0.036,0.0024,0.327,0.449,105.054,195429
721s1WVdSDXkTIo1WYR8jW,Once and for All,Moe Aly,44.0,09j7iQmH2uS76yWMZsn4Jo,Once and for All,2019-11-22,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.677,0.564,10.0,-10.319,1.0,0.0507,0.486,3.85e-05,0.103,0.498,96.008,195000
2TZ9kaTiLewawHZK7yylSC,No Fear No More,Madeon,60.0,6Lq1lrCfkpxKa4jCo5gKWr,Good Faith,2019-11-15,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.633,0.779,6.0,-3.904,1.0,0.0853,0.00236,0.0295,0.371,0.679,96.009,195107
6XeMrBUyR2aNGI93l9Z27u,Somebody Out There,Lost Kings,54.0,5UBzIfCY1kn7YW83C4AyWa,Somebody Out There,2019-10-18,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.716,0.664,1.0,-6.629,1.0,0.0396,0.0163,0.000795,0.212,0.356,101.997,218978
0iBOGfVW1T08dRqtqnMYK0,Say It Again,AJ Mitchell,62.0,66W7W38MosX0x2VSq3N7g1,Say It Again,2019-11-08,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.51,0.71,1.0,-7.516,1.0,0.0874,0.442,0.00025,0.0783,0.511,119.951,206930
0mRDCsoHDP9vbEK9MOuY7n,You & I,TRXD,50.0,5lAYF6xbupcd0O1amp1OzB,You & I,2019-10-25,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.68,0.867,1.0,-6.054,1.0,0.0719,0.122,1.3e-05,0.0645,0.667,117.012,163077
12gG0QAqYFNZNVi5YAruLB,Summertime Love,Captain Cuts,55.0,78mJr1P0Iaf3A5vXt7saFt,Summertime Love,2019-08-23,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.713,0.85,6.0,-4.744,1.0,0.0582,0.14,1.02e-05,0.174,0.672,121.981,143670
4BX9utrulgT68sAqwWjrkZ,LA & The Parties,Lost Kings,60.0,4w93xIU3AFd4X2ZkNfniz9,LA & The Parties,2019-10-11,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.543,0.883,10.0,-4.247,1.0,0.065,0.0667,8.49e-05,0.156,0.523,157.815,165685
0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,83.0,2r6BEK0wzXbL8JHyCkeJkG,Motivation,2019-08-16,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.599,0.887,4.0,-3.967,1.0,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837
1lrxKnhETdtGBk5BecESRD,Don't Leave Me Lonely - Purple Disco Machine Remix,Mark Ronson,58.0,0PL6WfKSYj0qQN06K3BvXn,Don't Leave Me Lonely (Purple Disco Machine Remix),2019-09-27,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.81,0.763,8.0,-6.48,1.0,0.0711,0.247,0.000799,0.0548,0.848,118.011,215593
7o9SNYNMZTLtWo5W0IH6PI,Hold On,Foxa,45.0,5IlCD8sInMKVGdpHRfFk3T,Hold On,2019-08-09,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.747,0.866,7.0,-4.409,1.0,0.0373,0.208,0.0627,0.0704,0.327,122.999,143415
43JztBwps5nHk69OqYOv9D,Wannabe,Jonasu,51.0,3f2VKL7FYE0C7qApp6veOH,Wannabe,2019-07-05,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.766,0.76,10.0,-3.812,1.0,0.0875,0.251,1.67e-05,0.213,0.497,110.05,187636
7Lw5FXm8nhQPvezIpA6jK5,Lost,End of the World,65.0,2Qf8hCpYFhiHI3sQcgse78,Lost,2019-07-26,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.713,0.729,7.0,-6.027,1.0,0.0308,0.00935,0.000106,0.0804,0.734,121.975,217493
7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,98.0,7mKevNHhVnZER3BLgI8O4F,Tusa,2019-11-07,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.803,0.715,2.0,-3.28,1.0,0.298,0.295,0.000134,0.0574,0.574,101.085,200960
2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,93.0,1PTTAq0OxggVgqP5WTYWDh,China,2019-07-19,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.786,0.808,7.0,-3.702,1.0,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714
0rsRJOlDJxfNPNTEALa2t3,Rare,Selena Gomez,73.0,0CQPSBCo1cLsEEJPfmsPmy,Rare,2020-01-10,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.838,0.545,5.0,-6.713,1.0,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,98.0,2ZfHkwHuoAZrlz7RMj0PDz,Blinding Lights,2019-11-29,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,91.0,6ylFfzx32ICw4L1A7YWNLN,OASIS,2019-06-28,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573
77j9HOrxUpWcjwra9jgvio,We like to Party! (Six Flags),Vengaboys,51.0,0R44mmTKUE1XCuGVVrPfTZ,We like to Party! (The Vengabus),1998,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.785,0.905,8.0,-7.929,1.0,0.0449,0.00803,0.859,0.046,0.969,136.018,224227
0MhkdVUCf8ZttUXzZ3J9J6,Another Night,Real McCoy,2.0,3lH40SlojmDYl4muKywyoa,Ultimate Club Dance 90s - Vol. 2,2000-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.812,0.889,7.0,-7.769,1.0,0.0394,0.11,0.00323,0.065,0.872,125.943,236871
12BbMJsJi65mxneq6c9Lm7,All That She Wants - Remastered,Ace of Base,16.0,6cpOIdpPfGaazHsh5eYz0k,Happy Nation (Remastered),1994-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.707,0.628,11.0,-9.684,1.0,0.0877,0.00526,8.21e-05,0.104,0.87,187.548,211213
270MuyUHPJJUXWApRk2Py8,Macarena - Bayside Boys Remix,Los Del Rio,38.0,0F2v1g7RUEmK077TfZGeoS,Ultimate Holiday Hits,2008-07-25,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.746,0.909,11.0,-6.032,1.0,0.058,0.206,2.23e-06,0.0656,0.962,103.189,222027
6YZpyZ4gmK4VQWvN6230A2,Will I Ever,Alice DJ,49.0,5oPKlo7IBFXlh12tqDVoAU,Who Needs Guitars Anyway?,2000,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.651,0.836,2.0,-7.825,1.0,0.0309,0.000489,0.794,0.0539,0.628,137.048,210147
